YEAR,ROUND,HSEED,HTEAM,LSEED,LTEAM
2023,1,15,Colgate,15,Princeton
2023,1,15,Colgate,15,UNC Asheville
2023,1,15,Colgate,16,Northern Kentucky
2023,1,15,Colgate,16,Texas A&M Corpus Chris
2023,1,15,Colgate,16,Howard
2023,1,15,Colgate,16,Southeast Missouri State
2023,1,15,Colgate,16,Texas Southern
2023,1,15,Colgate,16,Fairleigh Dickinson
2023,1,15,Princeton,15,UNC Asheville
2023,1,15,Princeton,16,Northern Kentucky
2023,1,15,Princeton,16,Texas A&M Corpus Chris
2023,1,15,Princeton,16,Howard
2023,1,15,Princeton,16,Southeast Missouri State
2023,1,15,Princeton,16,Texas Southern
2023,1,15,Princeton,16,Fairleigh Dickinson
2023,1,15,UNC Asheville,16,Northern Kentucky
2023,1,15,UNC Asheville,16,Texas A&M Corpus Chris
2023,1,15,UNC Asheville,16,Howard
2023,1,15,UNC Asheville,16,Southeast Missouri State
2023,1,15,UNC Asheville,16,Texas Southern
2023,1,15,UNC Asheville,16,Fairleigh Dickinson
2023,1,16,Northern Kentucky,16,Texas A&M Corpus Chris
2023,1,16,Northern Kentucky,16,Howard
2023,1,16,Northern Kentucky,16,Southeast Missouri State
2023,1,16,Northern Kentucky,16,Texas Southern
2023,1,16,Northern Kentucky,16,Fairleigh Dickinson
2023,1,16,Texas A&M Corpus Chris,16,Howard
2023,1,16,Texas A&M Corpus Chris,16,Southeast Missouri State
2023,1,16,Texas A&M Corpus Chris,16,Texas Southern
2023,1,16,Texas A&M Corpus Chris,16,Fairleigh Dickinson
2023,1,16,Howard,16,Southeast Missouri State
2023,1,16,Howard,16,Texas Southern
2023,1,16,Howard,16,Fairleigh Dickinson
2023,1,16,Southeast Missouri State,16,Texas Southern
2023,1,16,Southeast Missouri State,16,Fairleigh Dickinson
2023,1,16,Texas Southern,16,Fairleigh Dickinson
